NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,TARGET
0,1,1,1,1,211500.0,545040.0,26640.0,450000.0,7,3,3,1,1,0.019101,-12360,-914,-2092.0,-3968,0,1,0,1,0,0,5,2,1,1,5,12,0,0,0,0,1,1,0
1,0,1,1,0,211500.0,270000.0,13500.0,270000.0,7,3,0,3,1,0.006008,-8922,-728,-8882.0,-66,0,1,0,1,1,0,4,0,1,1,1,12,0,0,0,1,1,0,0
0,0,0,0,0,90000.0,808650.0,26217.0,675000.0,2,1,3,1,1,0.020713,-20646,365243,-12781.0,-3849,0,0,0,1,0,0,0,1,2,2,4,8,0,0,0,0,0,0,0
1,1,1,1,0,270000.0,225000.0,11250.0,225000.0,7,0,3,3,1,0.04622,-15832,-459,-8346.0,-4726,0,1,0,1,1,0,5,0,0,0,4,10,1,1,0,0,0,0,0
1,0,0,0,0,315000.0,540000.0,27000.0,540000.0,7,0,0,3,4,0.014464,-9842,-157,-2291.0,-2291,0,1,0,1,0,0,0,0,1,1,0,13,0,1,1,0,0,0,0
0,0,1,1,0,252000.0,288873.0,16713.0,238500.0,7,3,3,1,1,0.007114,-15868,-2134,-7595.0,-4536,0,1,0,1,0,0,4,1,1,1,5,10,0,0,0,0,0,0,0
0,1,0,0,0,111919.5,152820.0,7911.0,135000.0,7,0,3,0,1,0.018209,-16395,-8001,-457.0,-4574,0,1,1,1,1,0,9,1,2,2,6,11,0,0,0,0,0,0,0
0,0,0,0,0,112500.0,263686.5,15268.5,238500.0,7,1,3,1,1,0.00496,-14402,365243,-4217.0,-2403,0,0,0,1,1,0,0,1,1,1,0,17,0,0,0,0,0,0,0
0,1,0,0,0,112500.0,345510.0,17640.0,247500.0,7,3,3,3,1,0.008625,-9825,-819,-3990.0,-2491,0,1,0,1,0,1,5,0,1,1,5,15,0,0,0,0,0,0,0
0,1,0,0,0,135000.0,545040.0,20677.5,450000.0,7,3,3,1,1,0.016612000000000002,-15783,-5452,-8176.0,-3819,0,1,0,1,1,0,9,1,1,1,5,10,0,0,0,0,0,0,0
0,0,0,0,0,81000.0,225000.0,13284.0,225000.0,7,3,3,3,1,0.028663,-17935,-474,-2053.0,-1453,0,1,0,1,0,0,9,0,1,1,0,13,0,0,0,1,1,0,0
0,0,1,0,0,112500.0,900000.0,23872.5,900000.0,7,1,3,1,1,0.010006,-18287,365243,-229.0,-1454,0,0,0,1,0,0,0,1,1,1,6,8,0,0,0,0,0,0,0
1,1,1,1,0,450000.0,1350000.0,67500.0,1350000.0,7,0,0,1,1,0.014464,-10485,-663,-4.0,-2007,0,1,0,1,0,0,11,1,1,1,6,4,0,0,0,0,0,0,0
0,0,1,1,0,225000.0,1345500.0,39469.5,1345500.0,7,0,0,1,1,0.026392,-15601,-3880,-9642.0,-2242,0,1,0,1,0,0,0,1,1,1,2,14,0,0,0,0,0,0,0
0,0,1,1,1,112500.0,697500.0,35743.5,697500.0,7,3,3,1,1,0.030755,-15150,-392,-70.0,-6223,0,1,0,1,0,0,9,2,1,1,2,16,0,0,0,0,0,0,0
0,1,1,1,1,135000.0,545040.0,26509.5,450000.0,7,3,3,1,1,0.008473999999999999,-13923,-519,-10704.0,-4739,0,1,1,1,1,0,9,2,1,1,4,15,0,0,0,0,0,0,1
0,1,1,1,0,405000.0,1483231.5,51687.0,1354500.0,7,0,0,1,1,0.0105,-16245,-2015,-3319.0,-4513,0,1,0,1,0,0,11,1,2,2,6,12,0,0,0,0,0,0,0
1,1,1,0,0,450000.0,900000.0,45000.0,900000.0,7,0,0,1,1,0.072508,-23045,-2652,-1813.0,-4227,0,1,0,1,0,0,11,1,0,0,5,14,0,0,0,0,0,0,0
1,0,1,1,0,405000.0,495000.0,24750.0,495000.0,7,0,0,2,1,0.032561,-20165,-362,-91.0,-3577,0,1,0,1,0,0,1,0,0,0,4,17,0,0,0,0,0,0,0
0,1,1,1,1,225000.0,509922.0,31324.5,472500.0,7,3,3,1,1,0.008625,-18469,-304,-9289.0,-1992,0,1,0,1,1,0,9,2,1,1,5,10,0,1,1,0,1,1,0
0,1,1,1,1,112500.0,284400.0,22599.0,225000.0,6,3,3,1,1,0.015221,-13715,-151,-6193.0,-3754,0,1,1,1,0,0,5,2,1,1,2,8,0,0,0,0,1,1,1
0,0,0,1,1,90000.0,393543.0,20223.0,328500.0,7,3,3,1,5,0.031329,-11935,-5348,-973.0,-2814,0,1,0,1,0,0,9,2,1,1,0,14,0,0,0,0,1,1,0
1,1,1,1,0,90000.0,180000.0,9000.0,180000.0,7,3,3,3,1,0.018801,-9496,-189,-4182.0,-2153,0,1,0,1,0,0,9,0,1,1,3,7,0,0,0,0,1,1,0
0,1,0,0,0,450000.0,473760.0,50269.5,450000.0,3,0,3,3,1,0.04622,-10046,-1444,-4798.0,-1533,0,1,1,1,0,0,8,0,0,0,4,16,0,1,1,0,1,1,0
1,1,1,1,0,180000.0,540000.0,27000.0,540000.0,2,3,3,1,1,0.011657,-17599,-9542,-426.0,-1148,0,1,0,1,1,0,9,1,0,0,6,12,0,0,0,1,1,0,0
0,0,1,1,0,112500.0,445500.0,16924.5,445500.0,7,0,3,0,3,0.0228,-18579,-890,-12020.0,-2125,0,1,0,1,0,0,12,1,1,1,6,8,0,0,0,0,1,1,0
1,1,1,0,1,270000.0,810000.0,40500.0,810000.0,7,3,3,1,1,0.026392,-11353,-651,-2513.0,-3962,0,1,1,1,1,0,17,2,1,1,5,9,0,0,0,0,0,0,1
0,0,0,1,0,58500.0,172021.5,12991.5,148500.0,7,1,3,4,1,0.015221,-23794,365243,-9471.0,-4250,0,0,0,1,1,0,0,0,1,1,5,9,0,0,0,0,0,0,0
0,1,1,0,0,121500.0,630747.0,22783.5,544500.0,2,1,3,1,1,0.016612000000000002,-16476,365243,-4646.0,-32,0,0,0,1,0,0,0,1,1,1,1,13,0,0,0,0,0,0,0
0,0,1,0,1,270000.0,364896.0,24075.0,315000.0,7,0,0,3,1,0.04622,-15300,-435,-586.0,-4024,0,1,0,1,0,0,4,1,0,0,2,10,0,0,0,0,0,0,0
0,1,0,1,0,90000.0,238500.0,25816.5,238500.0,7,3,3,1,1,0.010556,-19833,-3953,-159.0,-3383,0,1,1,1,1,0,9,1,2,2,3,14,0,0,0,0,0,0,0
0,1,0,0,0,135000.0,755190.0,38686.5,675000.0,2,3,3,2,1,0.00963,-9684,-2354,-3801.0,-2344,0,1,1,1,0,0,17,0,1,1,6,11,0,1,1,0,1,1,1
0,1,1,0,0,193500.0,314100.0,17167.5,225000.0,7,3,3,1,5,0.003818,-12018,-644,-1199.0,-560,0,1,0,1,0,0,5,1,1,1,0,8,0,0,0,0,1,1,0
0,0,0,1,3,450000.0,716161.5,57550.5,634500.0,7,2,0,2,1,0.006629,-12662,-892,-6586.0,-1849,0,1,0,1,0,0,4,3,1,1,4,5,0,0,0,0,0,0,0
0,0,1,1,0,270000.0,1288350.0,41692.5,1125000.0,7,3,0,1,1,0.035792000000000004,-18651,-2593,-5769.0,-2207,0,1,0,1,1,0,0,1,1,1,4,11,0,0,0,0,0,0,0
0,0,1,0,1,112500.0,832500.0,29623.5,832500.0,1,3,3,1,1,0.006305,-13494,-2298,-1138.0,-577,0,1,0,1,0,0,0,2,2,2,5,10,0,0,0,0,0,0,0
0,0,0,1,0,450000.0,1125000.0,33025.5,1125000.0,7,3,3,1,1,0.026392,-18627,-2190,-1340.0,-2114,0,1,0,1,1,0,15,1,1,1,0,14,0,0,0,0,0,0,0
1,1,0,1,0,135000.0,180000.0,9000.0,180000.0,5,0,3,3,1,0.009175,-8956,-401,-3606.0,-1629,0,1,1,1,1,0,10,0,1,1,3,17,0,0,0,0,0,0,0
0,1,0,1,0,112500.0,485190.0,24903.0,405000.0,7,3,3,1,1,0.020713,-16468,-1544,-5023.0,-21,0,1,0,1,0,0,0,1,2,2,6,6,0,0,0,0,0,0,0
0,0,1,1,0,225000.0,678996.0,36963.0,540000.0,7,3,3,0,1,0.010032,-13229,-1210,-7237.0,-4662,0,1,0,1,0,0,0,1,1,1,6,10,0,0,0,0,0,0,0
0,0,0,0,0,202500.0,840951.0,35631.0,679500.0,7,0,3,3,2,0.032561,-18522,-4322,-1778.0,-1940,0,1,0,1,0,0,9,0,0,0,5,9,0,0,0,0,0,0,0
0,1,0,0,1,247500.0,1125000.0,29808.0,1125000.0,7,3,0,3,1,0.007273999999999998,-13816,-1870,-29.0,-3537,0,1,0,1,0,0,9,1,1,1,6,10,0,0,0,0,0,0,0
0,0,1,1,0,202500.0,485640.0,41674.5,450000.0,7,0,0,1,2,0.022625,-16121,-3159,-3020.0,-997,0,1,0,1,0,0,4,1,1,1,2,12,0,0,0,0,0,0,0
0,0,0,1,0,189000.0,876019.5,34870.5,783000.0,7,1,3,1,1,0.009175,-22524,365243,-8604.0,-5021,0,0,0,1,1,0,0,1,1,1,4,13,0,0,0,0,0,0,0
0,0,0,1,0,157500.0,187704.0,12672.0,148500.0,7,0,3,3,1,0.019689,-18271,-206,-7168.0,-1823,0,1,1,1,1,0,4,0,1,1,0,8,0,0,0,0,0,0,0
0,1,1,1,3,225000.0,675000.0,24799.5,675000.0,7,3,3,1,1,0.022625,-17222,-3723,-5550.0,-760,0,1,1,1,0,0,17,4,1,1,1,13,0,0,0,0,1,1,0
0,1,1,1,0,112500.0,345645.0,16240.5,243000.0,7,3,3,1,1,0.006305,-14671,-1977,-7984.0,-4376,0,1,0,1,0,0,0,1,2,2,2,4,0,0,0,0,1,1,0
0,1,0,0,1,202500.0,450000.0,42075.0,450000.0,7,0,3,0,5,0.010032,-7747,-139,-2577.0,-380,0,1,0,1,0,0,15,2,1,1,4,15,0,0,0,1,0,1,0
0,0,1,1,0,450000.0,1971072.0,62019.0,1800000.0,6,0,0,1,1,0.032561,-18268,-2569,-4292.0,-1699,0,1,0,1,1,1,11,1,0,0,6,13,0,0,0,0,0,0,0
0,0,0,1,0,90000.0,339241.5,12312.0,238500.0,7,1,3,2,1,0.035792000000000004,-21987,365243,-8482.0,-4704,0,0,0,1,0,0,0,0,1,1,6,9,0,0,0,0,0,0,0
0,0,0,0,0,85500.0,454500.0,19255.5,454500.0,7,3,3,1,1,0.018634,-11519,-1563,-4980.0,-4134,0,1,1,1,1,0,15,1,1,1,4,18,0,0,0,0,0,0,0
0,0,0,1,0,180000.0,848745.0,36090.0,675000.0,7,0,3,1,1,0.035792000000000004,-18344,-7364,-3255.0,-1891,0,1,0,1,0,0,0,1,1,1,6,17,0,0,0,1,1,0,0
0,1,0,1,0,270000.0,265306.5,28701.0,252000.0,7,1,0,1,1,0.018029,-15187,365243,-1856.0,-4116,0,0,0,1,0,0,0,1,2,2,0,10,0,0,0,0,0,0,0
0,0,0,1,0,157500.0,1032093.0,43857.0,922500.0,7,0,3,1,1,0.031329,-17668,-900,-1890.0,-1200,0,1,0,1,1,0,9,1,1,1,0,17,0,0,0,0,0,0,0
0,0,0,0,0,157500.0,117000.0,11700.0,117000.0,7,1,3,3,1,0.028663,-20792,365243,-4205.0,-4203,0,0,0,1,1,0,0,0,1,1,4,9,0,0,0,0,0,0,0
1,0,0,1,0,117000.0,202500.0,10125.0,202500.0,2,1,3,4,1,0.00733,-22681,365243,-13564.0,-4046,0,0,0,1,0,0,0,0,1,1,5,11,0,0,0,0,0,0,0
0,0,0,0,0,112500.0,625536.0,27684.0,540000.0,7,1,3,4,2,0.007114,-19031,365243,-7369.0,-2569,0,0,0,1,1,0,0,0,1,1,5,15,0,0,0,0,0,0,0
1,0,0,1,0,135000.0,270000.0,13500.0,270000.0,7,3,3,3,1,0.007305,-20143,-2572,-614.0,-2091,0,1,0,1,0,0,9,0,2,2,5,11,0,0,0,0,0,0,0
1,0,0,0,0,157500.0,225000.0,11250.0,225000.0,7,1,3,1,1,0.008473999999999999,-20523,365243,-8472.0,-4043,0,0,0,1,0,0,0,1,1,1,0,13,0,0,0,0,0,0,0
0,0,1,1,1,180000.0,343683.0,20898.0,261000.0,1,3,3,1,1,0.018801,-10933,-2309,-4757.0,-1777,0,1,0,1,0,0,0,2,1,1,5,12,0,0,0,0,0,0,0
0,1,1,1,0,225000.0,1096020.0,52857.0,900000.0,7,0,3,1,1,0.04622,-18278,-1808,-3518.0,-1830,0,1,0,1,0,0,10,1,0,0,2,10,0,0,0,0,1,1,0
0,1,0,1,0,112500.0,284400.0,20740.5,225000.0,7,3,3,1,1,0.006207,-10936,-3186,-173.0,-3568,0,1,0,1,0,0,0,1,1,1,5,9,0,0,0,0,0,0,0
0,1,0,1,0,157500.0,215640.0,11421.0,180000.0,7,3,3,0,1,0.005144,-15191,-116,-1666.0,-4947,0,1,0,1,0,0,9,1,1,1,1,12,0,0,0,0,0,0,0
0,1,1,0,1,144000.0,90000.0,8253.0,90000.0,7,0,3,1,1,0.003122,-13227,-668,-7304.0,-4830,0,1,0,1,1,0,5,2,2,2,0,19,0,0,0,0,0,0,0
1,0,0,0,0,112500.0,270000.0,13500.0,270000.0,7,0,0,0,1,0.026392,-9393,-992,-4145.0,-2081,0,1,0,1,1,0,1,1,1,1,6,15,0,0,0,1,1,0,0
0,0,0,1,1,90000.0,675000.0,19867.5,675000.0,7,3,3,1,1,0.020246,-14608,-4624,-514.0,-6085,0,1,0,1,0,0,0,2,2,2,0,6,0,0,0,0,1,1,0
0,0,0,1,0,135000.0,269550.0,17820.0,225000.0,2,3,0,3,5,0.028663,-8857,-348,-3456.0,-1507,0,1,0,1,0,0,4,0,1,1,3,8,0,0,0,0,0,0,0
0,0,1,1,0,135000.0,770292.0,34807.5,688500.0,7,0,3,1,1,0.010556,-18035,-3802,-3669.0,-1594,0,1,0,1,0,0,15,1,2,2,6,9,0,0,0,0,1,1,0
0,0,1,1,2,112500.0,904500.0,25002.0,904500.0,2,3,0,1,4,0.030755,-12349,-589,-4182.0,-4270,0,1,0,1,0,0,4,3,1,1,2,14,0,0,0,1,1,0,0
0,1,1,1,0,99000.0,277969.5,13086.0,229500.0,2,3,3,0,1,0.008625,-18437,-117,-6339.0,-1979,0,1,0,1,0,0,9,1,1,1,5,14,0,0,0,0,1,1,0
1,1,0,1,0,121500.0,382500.0,19125.0,382500.0,7,3,3,1,1,0.028663,-15363,-5359,-2917.0,-4121,0,1,1,1,0,0,9,1,1,1,3,12,0,0,0,0,0,0,0
0,0,0,0,0,157500.0,256500.0,14449.5,256500.0,7,0,3,1,1,0.028663,-13986,-4363,-425.0,-3512,0,1,0,1,0,0,9,1,1,1,5,13,0,0,0,0,0,0,0
0,1,1,0,0,90000.0,225000.0,11619.0,225000.0,7,3,3,0,1,0.006670999999999999,-20488,-1352,-10561.0,-3885,0,1,0,1,0,0,9,1,1,1,4,15,0,0,0,0,1,1,0
0,0,1,1,2,99000.0,787131.0,42066.0,679500.0,7,0,3,1,1,0.019101,-14357,-1683,-7323.0,-4375,0,1,0,1,0,0,15,3,1,1,5,10,0,0,0,0,0,0,0
0,0,0,1,1,180000.0,1044724.5,37656.0,936000.0,2,3,0,1,1,0.020713,-11418,-3351,-5597.0,-2717,0,1,0,1,0,0,1,2,2,1,2,11,0,0,0,0,0,0,0
0,1,1,0,1,157500.0,450000.0,24412.5,450000.0,7,3,3,1,1,0.030755,-16060,-3031,-3116.0,-3076,0,1,0,1,0,0,17,2,1,1,6,10,0,0,0,0,1,1,0
0,1,0,1,0,184500.0,225000.0,22252.5,225000.0,7,2,3,3,1,0.02461,-14678,-3353,-2155.0,-5501,0,1,0,1,1,0,4,0,1,1,1,20,0,0,0,0,0,0,0
0,0,0,1,1,157500.0,338832.0,26901.0,292500.0,7,2,3,3,1,0.018029,-9289,-1003,-823.0,-1952,0,1,0,1,0,0,12,1,2,2,5,11,0,0,0,0,0,0,1
0,0,1,0,2,180000.0,900000.0,43299.0,900000.0,7,3,3,3,1,0.018209,-10616,-1065,-3964.0,-2700,0,1,1,1,0,0,15,2,2,2,1,14,0,0,0,0,1,1,1
0,0,0,1,0,112500.0,156339.0,11245.5,130500.0,7,3,3,1,1,0.011703,-16388,-8923,-7741.0,-4192,0,1,0,1,0,0,12,1,1,1,5,11,0,0,0,1,0,1,0
0,0,0,1,0,157500.0,225000.0,26703.0,225000.0,2,1,3,2,1,0.016612000000000002,-20173,365243,-9054.0,-3717,0,0,0,1,0,1,0,0,1,1,1,15,0,0,0,0,0,0,0
0,0,0,1,0,96750.0,252000.0,13176.0,252000.0,7,0,3,3,1,0.018209,-13583,-117,-2717.0,-2727,0,1,0,1,0,0,15,0,2,2,5,10,0,0,0,1,1,0,0
0,0,0,1,0,144000.0,1012500.0,29736.0,1012500.0,7,3,3,1,1,0.035792000000000004,-19058,-10089,-1320.0,-1153,0,1,0,1,0,0,0,1,1,1,5,9,0,0,0,0,1,1,0
0,1,0,1,0,67500.0,508495.5,21672.0,454500.0,7,1,3,1,1,0.031329,-23539,365243,-6397.0,-4677,0,0,0,1,0,0,0,1,1,1,4,8,0,0,0,0,0,0,0
0,1,1,0,0,211500.0,450000.0,21888.0,450000.0,7,3,3,1,1,0.026392,-10037,-148,-781.0,-2714,0,1,1,1,1,1,7,1,1,1,2,11,0,1,1,0,1,1,1
0,0,0,1,0,225000.0,545040.0,28350.0,450000.0,4,0,3,3,1,0.032561,-16540,-3845,-1484.0,-55,0,1,0,1,0,0,13,0,0,0,5,16,0,0,0,0,0,0,0
0,0,1,1,0,247500.0,669591.0,24178.5,508500.0,2,0,0,1,1,0.035792000000000004,-13768,-2722,-6902.0,-4257,0,1,0,1,0,0,9,1,1,1,6,10,0,0,0,0,0,0,0
0,0,1,1,0,225000.0,1125000.0,31068.0,1125000.0,7,0,0,1,3,0.028663,-11980,-486,-2360.0,-4334,0,1,0,1,0,0,11,1,1,1,4,9,0,0,0,0,0,0,0
0,0,0,0,0,112500.0,337500.0,17230.5,337500.0,7,3,3,3,4,0.028663,-12293,-304,-81.0,-4476,0,1,0,1,0,0,15,0,1,1,0,8,0,0,0,1,1,0,0
0,0,0,1,0,58500.0,50940.0,4959.0,45000.0,7,1,3,4,1,0.0105,-22735,365243,-1583.0,-4711,0,0,0,1,0,0,0,0,2,2,4,10,0,0,0,0,0,0,0
0,0,1,1,0,225000.0,1320975.0,43785.0,1183500.0,7,0,1,1,1,0.018801,-10825,-1802,-4757.0,-2238,0,1,0,1,1,0,15,1,1,1,1,10,0,0,0,0,0,0,0
1,1,0,1,0,157500.0,270000.0,13500.0,270000.0,7,3,3,1,1,0.030755,-19499,-1299,-7244.0,-3057,0,1,1,1,1,0,9,1,1,1,5,12,0,0,0,0,0,0,0
0,0,1,1,0,450000.0,2286211.5,116266.5,2182500.0,7,2,0,1,1,0.01885,-20589,-13994,-5893.0,-4106,0,1,0,1,0,0,4,1,1,1,1,16,0,0,0,0,0,0,0
0,0,0,0,0,49500.0,225000.0,11488.5,225000.0,7,1,0,1,2,0.006305,-21157,365243,-8746.0,-4279,0,0,0,1,0,0,0,1,2,2,4,11,0,0,0,0,0,0,0
1,1,0,1,1,337500.0,675000.0,33750.0,675000.0,7,2,0,1,1,0.04622,-12232,-4332,-4130.0,-263,0,1,0,1,0,0,11,2,0,0,2,11,0,0,0,0,0,0,0
0,0,0,1,0,135000.0,1175314.5,38974.5,1053000.0,7,3,3,1,1,0.006305,-15227,-1615,-5921.0,-3705,0,1,0,1,1,0,15,1,2,2,4,6,0,0,0,0,0,0,0
0,1,0,1,2,180000.0,835380.0,40320.0,675000.0,7,0,3,1,2,0.04622,-16304,-811,-8807.0,-4955,0,1,0,1,0,0,5,3,0,0,6,16,0,0,0,0,0,0,0
0,0,0,1,0,112500.0,518562.0,25078.5,463500.0,2,1,3,1,1,0.031329,-20934,365243,-1377.0,-4010,0,0,0,1,0,0,0,1,1,1,4,10,0,0,0,0,0,0,0
0,0,0,1,1,117000.0,932643.0,27400.5,778500.0,7,3,3,1,1,0.018029,-18125,-3443,-5118.0,-1680,0,1,0,1,0,0,3,2,2,1,4,10,0,0,0,0,0,0,0
1,1,1,1,0,99000.0,180000.0,9000.0,180000.0,7,3,3,1,1,0.028663,-8063,-261,-738.0,-735,0,1,0,1,0,0,15,1,1,1,1,12,0,0,0,0,0,0,1
0,0,1,0,0,180000.0,1395000.0,36927.0,1395000.0,7,0,3,1,1,0.028663,-13162,-215,-7286.0,-4794,0,1,0,1,0,0,9,1,1,1,6,15,0,0,0,0,0,0,0
0,1,1,1,2,292500.0,983299.5,39127.5,904500.0,7,3,3,1,1,0.002042,-9970,-1912,-456.0,-2464,0,1,0,1,0,0,5,3,2,2,6,16,0,0,0,0,0,0,0
0,0,0,1,0,31500.0,314055.0,13437.0,238500.0,7,1,2,1,1,0.031329,-19110,365243,-9012.0,-2663,0,0,0,1,0,0,0,1,1,1,0,9,0,0,0,0,0,0,0
0,0,1,0,1,157500.0,961146.0,26559.0,688500.0,7,3,3,0,1,0.015221,-13482,-1684,-2152.0,-2226,0,1,0,1,1,0,0,2,1,1,6,13,0,0,0,0,0,0,0
0,1,1,1,0,225000.0,1125000.0,60070.5,1125000.0,7,0,0,1,1,0.026392,-18280,-241,-12213.0,-1817,0,1,1,1,0,0,5,1,1,1,5,14,0,0,0,0,0,0,0
0,1,1,1,0,108000.0,247275.0,17586.0,225000.0,7,1,0,0,1,0.00823,-22443,365243,-1824.0,-4272,0,0,0,1,0,0,0,1,1,1,0,14,0,0,0,0,0,0,0
0,0,0,1,2,180000.0,225000.0,24363.0,225000.0,7,0,3,1,1,0.032561,-12803,-342,-6902.0,-3485,0,1,0,1,0,0,3,3,0,0,1,12,0,0,0,0,0,0,0
0,0,0,1,0,171000.0,555273.0,15912.0,463500.0,2,1,2,1,1,0.02461,-23169,365243,-17298.0,-4229,0,0,0,1,1,0,0,1,1,1,2,10,0,0,0,0,0,0,0
0,1,0,0,1,135000.0,358443.0,16839.0,252000.0,7,0,2,1,5,0.0228,-11178,-4575,-1505.0,-1853,0,1,0,1,0,0,9,2,1,1,5,13,0,0,0,0,0,0,0
0,1,0,0,2,180000.0,270000.0,29209.5,270000.0,7,3,3,1,1,0.035792000000000004,-15953,-195,-3851.0,-4043,0,1,1,1,1,0,7,3,1,1,1,10,0,0,0,0,0,0,0
0,0,0,1,0,270000.0,528318.0,26973.0,441000.0,7,3,3,1,1,0.00733,-19008,-1689,-6713.0,-2549,0,1,0,1,0,0,9,1,1,1,0,17,0,0,0,0,0,0,0
0,0,0,1,0,270000.0,835380.0,31950.0,675000.0,7,0,0,1,1,0.072508,-19484,-3899,-919.0,-2939,0,1,0,1,0,0,0,1,0,0,4,10,0,0,0,0,0,0,0
0,1,0,1,0,135000.0,1546020.0,45328.5,1350000.0,2,1,3,1,1,0.025164,-22838,365243,-8499.0,-4559,0,0,0,1,0,0,0,1,1,1,6,8,0,0,0,0,0,0,0
0,1,1,1,1,360000.0,343800.0,13090.5,225000.0,7,0,3,1,1,0.006008,-16465,-4406,-2271.0,-17,0,1,0,1,0,0,5,2,1,1,1,12,0,0,0,0,1,1,0
0,0,0,0,0,139500.0,269550.0,10264.5,225000.0,7,3,3,3,1,0.005313,-19092,-2197,-7296.0,-2596,0,1,0,1,0,0,1,0,1,1,6,17,0,0,0,0,0,0,0
0,1,0,1,0,126000.0,284400.0,10849.5,225000.0,7,3,3,1,1,0.01885,-12327,-1374,-4041.0,-4067,0,1,1,1,1,0,9,1,1,1,4,14,0,0,0,0,0,0,0
0,0,0,1,0,85500.0,515529.0,21969.0,391500.0,7,1,3,4,1,0.01885,-22291,365243,-13271.0,-4962,0,0,0,1,0,0,0,0,1,1,4,13,0,0,0,0,0,0,0
0,0,1,1,1,90000.0,117162.0,11718.0,103500.0,2,3,3,4,1,0.01885,-17999,-750,-5725.0,-1553,0,1,0,1,0,0,2,1,1,1,4,14,0,0,0,0,0,0,0
0,0,0,1,1,157500.0,679500.0,19998.0,679500.0,2,0,0,3,1,0.007273999999999998,-11816,-1540,-5304.0,-4009,0,1,0,1,0,0,9,1,1,1,6,15,0,0,0,0,0,0,0
0,1,0,1,0,103500.0,302076.0,26055.0,270000.0,7,3,3,3,1,0.008575,-10053,-1458,-4750.0,-2469,0,1,1,1,1,0,0,0,1,1,3,11,1,0,1,1,0,1,0
0,0,1,0,0,225000.0,478498.5,51534.0,454500.0,7,3,3,1,1,0.035792000000000004,-15923,-1384,-297.0,-3854,0,1,1,1,0,0,0,1,1,1,2,17,0,0,0,0,0,0,0
0,0,1,1,0,90000.0,263686.5,28107.0,238500.0,6,3,3,1,1,0.00823,-13693,-6715,-6501.0,-4172,0,1,0,1,0,0,3,1,1,1,6,16,0,0,0,1,1,1,0
0,0,0,1,0,106398.0,360000.0,9900.0,360000.0,7,0,0,3,1,0.018801,-14324,-583,-7877.0,-4370,0,1,1,1,0,0,15,0,1,1,6,7,0,0,0,0,0,0,0
0,0,0,1,0,247500.0,450000.0,35685.0,450000.0,7,3,3,1,1,0.014519999999999996,-15538,-990,-182.0,-4740,0,1,0,1,0,1,14,1,1,1,2,12,0,0,0,0,0,0,0
0,0,0,1,0,117000.0,599778.0,25542.0,477000.0,7,3,3,2,1,0.020713,-17196,-749,-9324.0,-740,0,1,0,1,0,1,3,0,2,2,1,7,0,0,0,0,0,0,0
0,0,0,1,0,135000.0,734994.0,23841.0,526500.0,7,3,3,2,1,0.019101,-18673,-1434,-12450.0,-732,0,1,0,1,0,0,0,0,1,1,5,16,0,0,0,0,0,0,0
0,1,0,1,0,202500.0,1125000.0,44617.5,1125000.0,7,3,0,1,1,0.015221,-13405,-1057,-1545.0,-4237,0,1,1,1,1,0,5,1,1,1,3,9,0,0,0,1,1,0,0
0,1,0,1,0,315000.0,835380.0,40320.0,675000.0,6,0,3,1,1,0.032561,-16117,-3820,-8386.0,-4028,0,1,0,1,0,0,9,1,0,0,0,12,0,0,0,0,0,0,0
0,0,0,1,2,112500.0,1237684.5,47272.5,1138500.0,7,2,3,1,1,0.018029,-14751,-8093,-4199.0,-4369,0,1,0,1,1,0,4,3,2,2,4,5,0,0,0,0,0,0,0
0,0,0,1,0,157500.0,284400.0,14724.0,225000.0,2,3,3,1,1,0.04622,-13509,-908,-6251.0,-3906,0,1,1,1,0,0,9,1,0,0,5,14,0,0,0,0,1,1,0
0,1,0,1,0,144000.0,442791.0,28426.5,400500.0,7,0,3,1,1,0.019101,-19862,-2017,-5682.0,-3415,0,1,0,1,0,0,17,1,1,1,6,14,0,0,0,0,0,0,0
0,0,0,0,0,180000.0,278460.0,19800.0,225000.0,7,0,0,0,1,0.072508,-8433,-786,-6654.0,-1109,0,1,1,1,1,0,0,1,0,0,2,20,0,0,0,0,0,0,0
0,0,1,1,1,229500.0,1006920.0,72778.5,900000.0,7,3,0,1,1,0.00823,-9920,-279,-4568.0,-1344,0,1,0,1,0,0,9,2,1,1,0,15,0,1,1,0,0,0,0
